Year,MonthNumber,Salmon,SalmonWeight,SeaTrout,SeaTroutWeight,Farmed,Method
2007,7,0,0,0.003,1.333333333,0,Fixed Engine: Retained
2007,8,0,0,0.001,1.5,0,Fixed Engine: Retained
1952,3,0.011,3.627272727,0,0,0,Fixed Engine: Retained
1952,4,0.043,4.925581395,0,0,0,Fixed Engine: Retained
1952,5,0.13,4.913076923,0.001,2.7,0,Fixed Engine: Retained
1952,5,0,0,0.002,1.15,0,Net and Coble: Retained
1952,6,0.137,5.304379562,0.011,1.736363636,0,Fixed Engine: Retained
1952,6,0.002,6.1,0.001,1.8,0,Net and Coble: Retained
1952,7,0.059,6.011864407,0.002,1.35,0,Fixed Engine: Retained
1952,7,0.004,3.975,0.022,0.804545455,0,Net and Coble: Retained
1952,8,0.016,5.86875,0,0,0,Fixed Engine: Retained
1952,8,0.014,3.178571429,0.022,1.031818182,0,Net and Coble: Retained
1952,9,0,0,0.004,0.675,0,Net and Coble: Retained
1953,3,0.009,4.533333333,0,0,0,Fixed Engine: Retained
1953,4,0.025,4.988,0,0,0,Fixed Engine: Retained
1953,4,0,0,0.003,0.6,0,Net and Coble: Retained
1953,5,0.057,5.3,0,0,0,Fixed Engine: Retained
1953,5,0.002,7.7,0,0,0,Net and Coble: Retained
1953,6,0.077,5.354545455,0.037,0.991891892,0,Fixed Engine: Retained
1953,6,0.01,3.63,0,0,0,Net and Coble: Retained
1953,7,0.064,6.0953125,0.023,1.165217391,0,Fixed Engine: Retained
1953,8,0.013,6.384615385,0.029,1.048275862,0,Fixed Engine: Retained
1954,3,0.007,4.985714286,0,0,0,Fixed Engine: Retained
1954,4,0.025,4.844,0,0,0,Fixed Engine: Retained
1954,5,0.073,5.480821918,0.018,1.361111111,0,Fixed Engine: Retained
1954,6,0.063,5.99047619,0.024,1.341666667,0,Fixed Engine: Retained
1954,6,0,0,0,0,0,Net and Coble: Retained
1954,7,0.063,5.63015873,0.017,1.305882353,0,Fixed Engine: Retained
1954,7,0.009,3.833333333,0.009,1.155555556,0,Net and Coble: Retained
1954,8,0.011,6.263636364,0.003,1.666666667,0,Fixed Engine: Retained
1954,8,0.005,3.44,0,0,0,Net and Coble: Retained
1955,3,0.009,4.888888889,0,0,0,Fixed Engine: Retained
1955,4,0.021,5.00952381,0,0,0,Fixed Engine: Retained
1955,5,0.074,5.259459459,0.006,1.216666667,0,Fixed Engine: Retained
1955,6,0.061,5.406557377,0.008,0.9625,0,Fixed Engine: Retained
1955,6,0,0,0.003,0.766666667,0,Net and Coble: Retained
1955,7,0.064,5.9109375,0.011,1.2,0,Fixed Engine: Retained
1955,7,0.002,6.1,0,0,0,Net and Coble: Retained
1955,8,0.011,7.463636364,0.026,1.292307692,0,Fixed Engine: Retained
1955,8,0.006,3.016666667,0.006,1.283333333,0,Net and Coble: Retained
1956,3,0.005,4.98,0,0,0,Fixed Engine: Retained
1956,4,0.029,4.724137931,0,0,0,Fixed Engine: Retained
1956,5,0.07,5.268571429,0.011,1.109090909,0,Fixed Engine: Retained
1956,5,0.001,4.1,0.005,0.64,0,Net and Coble: Retained
1956,6,0.082,5.393902439,0.013,1.184615385,0,Fixed Engine: Retained
1956,6,0,0,0.012,0.791666667,0,Net and Coble: Retained
1956,7,0.072,5.575,0.017,1.041176471,0,Fixed Engine: Retained
1956,8,0.012,5.516666667,0,0,0,Fixed Engine: Retained
1957,3,0.008,9.75,0,0,0,Fixed Engine: Retained
1957,4,0.017,4.082352941,0,0,0,Fixed Engine: Retained
1957,5,0.09,4.611111111,0.01,1.95,0,Fixed Engine: Retained
1957,6,0.072,4.901388889,0.016,1.25,0,Fixed Engine: Retained
1957,7,0.076,4.828947368,0.03,0.936666667,0,Fixed Engine: Retained
1957,7,0.038,3.163157895,0.021,0.971428571,0,Net and Coble: Retained
1957,8,0.023,4.830434783,0.007,1.885714286,0,Fixed Engine: Retained
1957,8,0.01,3.76,0.011,0.618181818,0,Net and Coble: Retained
1958,4,0.017,4.270588235,0.002,1.6,0,Fixed Engine: Retained
1958,5,0.099,4.494949495,0.003,1.666666667,0,Fixed Engine: Retained
1958,6,0.11,5.232727273,0.01,2,0,Fixed Engine: Retained
1958,7,0.24,5.036666667,0.026,1.430769231,0,Fixed Engine: Retained
1958,7,0.012,4.458333333,0,0,0,Net and Coble: Retained
1958,8,0.069,4.884057971,0.009,1.711111111,0,Fixed Engine: Retained
1958,8,0.026,2.95,0,0,0,Net and Coble: Retained
1959,3,0.012,4.275,0,0,0,Fixed Engine: Retained
1959,4,0.032,5.33125,0,0,0,Fixed Engine: Retained
1959,5,0.137,4.548905109,0.007,1.742857143,0,Fixed Engine: Retained
1959,6,0.121,5.285950413,0.016,1.13125,0,Fixed Engine: Retained
1959,7,0.138,5.686231884,0.015,1.726666667,0,Fixed Engine: Retained
1959,7,0.002,7.95,0,0,0,Net and Coble: Retained
1959,8,0.036,6.311111111,0.01,1.5,0,Fixed Engine: Retained
1959,8,0.005,4.72,0.001,0.5,0,Net and Coble: Retained
1960,3,0.015,5.353333333,0,0,0,Fixed Engine: Retained
1960,4,0.046,4.969565217,0.002,1.8,0,Fixed Engine: Retained
1960,5,0.099,5.25959596,0.008,1.875,0,Fixed Engine: Retained
1960,6,0.162,5.521604938,0.013,2.023076923,0,Fixed Engine: Retained
1960,6,0.003,4.4,0.01,0.5,0,Net and Coble: Retained
1960,7,0.061,5.71147541,0.031,1.75483871,0,Fixed Engine: Retained
1960,7,0.011,3.709090909,0.018,0.605555556,0,Net and Coble: Retained
1960,8,0.046,4.289130435,0.022,2.413636364,0,Fixed Engine: Retained
1960,8,0.001,2.7,0.001,0.9,0,Net and Coble: Retained
1961,3,0.002,3.2,0,0,0,Fixed Engine: Retained
1961,4,0.035,3.837142857,0,0,0,Fixed Engine: Retained
1961,5,0.165,4.623636364,0.003,1.2,0,Fixed Engine: Retained
1961,6,0.116,5.321551724,0.004,1.6,0,Fixed Engine: Retained
1961,7,0.198,4.65959596,0.007,1.428571429,0,Fixed Engine: Retained
1961,8,0.087,4.467816092,0.006,1.583333333,0,Fixed Engine: Retained
1962,3,0.022,5.113636364,0.001,2.7,0,Fixed Engine: Retained
1962,4,0.033,4.357575758,0.003,2.566666667,0,Fixed Engine: Retained
1962,5,0.201,4.953233831,0.007,2.071428571,0,Fixed Engine: Retained
1962,6,0.201,5.359701493,0.013,1.776923077,0,Fixed Engine: Retained
1962,7,0.414,4.482125604,0.015,1.6,0,Fixed Engine: Retained
1962,7,0.009,3.877777778,0.046,0.610869565,0,Net and Coble: Retained
1962,8,0.083,4.530120482,0.006,1.433333333,0,Fixed Engine: Retained
1963,3,0.018,4.938888889,0.001,2.3,0,Fixed Engine: Retained
1963,4,0.094,4.603191489,0,0,0,Fixed Engine: Retained
1963,5,0.144,4.885416667,0.001,1.8,0,Fixed Engine: Retained
1963,6,0.138,5.294927536,0.003,1.966666667,0,Fixed Engine: Retained
1963,7,0.281,4.750533808,0.011,1.4,0,Fixed Engine: Retained
1963,7,0.037,4.045945946,0.088,0.634090909,0,Net and Coble: Retained
1963,8,0.13,5.199230769,0.005,1.64,0,Fixed Engine: Retained
1963,8,0.005,3.9,0.019,0.284210526,0,Net and Coble: Retained
1964,3,0.009,4.288888889,0,0,0,Fixed Engine: Retained
1964,4,0.042,4.761904762,0,0,0,Fixed Engine: Retained
1964,5,0.186,4.331182796,0.001,4.1,0,Fixed Engine: Retained
1964,6,0.338,4.754733728,0.013,1.607692308,0,Fixed Engine: Retained
1964,6,0.006,4,0.017,0.558823529,0,Net and Coble: Retained
1964,7,0.428,4.437383178,0.039,1.546153846,0,Fixed Engine: Retained
1964,7,0.031,3.541935484,0.081,0.375308642,0,Net and Coble: Retained
1964,8,0.149,4.16442953,0.022,1.3,0,Fixed Engine: Retained
1964,8,0.009,3.477777778,0.01,1.13,0,Net and Coble: Retained
1965,4,0.037,5.086486486,0,0,0,Fixed Engine: Retained
1965,5,0.155,4.776129032,0.002,2.05,0,Fixed Engine: Retained
1965,6,0.184,4.72826087,0.01,1.5,0,Fixed Engine: Retained
1965,6,0,0,0.002,1.35,0,Net and Coble: Retained
1965,7,0.343,4.56909621,0.024,1.5125,0,Fixed Engine: Retained
1965,7,0.031,4.741935484,0.011,1.072727273,0,Net and Coble: Retained
1965,8,0.081,4.737037037,0.014,2.042857143,0,Fixed Engine: Retained
1966,3,0.025,5.316,0,0,0,Fixed Engine: Retained
1966,4,0.025,5.66,0,0,0,Fixed Engine: Retained
1966,5,0.084,4.654761905,0.001,1.8,0,Fixed Engine: Retained
1966,6,0.178,4.938764045,0.012,1.666666667,0,Fixed Engine: Retained
1966,7,0.261,4.732183908,0.005,1.46,0,Fixed Engine: Retained
1966,7,0.006,4.383333333,0.051,1.698039216,0,Net and Coble: Retained
1966,8,0.056,5.005357143,0,0,0,Fixed Engine: Retained
1966,8,0.003,5.133333333,0.01,2.36,0,Net and Coble: Retained
1967,4,0.023,4.713043478,0,0,0,Fixed Engine: Retained
1967,5,0.171,4.273099415,0.007,1.171428571,0,Fixed Engine: Retained
1967,6,0.352,4.771875,0.062,1.191935484,0,Fixed Engine: Retained
1967,6,0.002,5,0.003,1.8,0,Net and Coble: Retained
1967,7,0.488,4.270081967,0.04,1.485,0,Fixed Engine: Retained
1967,7,0.001,5.9,0.016,2.04375,0,Net and Coble: Retained
1967,8,0.112,4.2,0.003,1.2,0,Fixed Engine: Retained
1967,8,0.003,4.533333333,0.019,3.078947368,0,Net and Coble: Retained
1968,3,0.004,5.225,0.001,1.4,0,Fixed Engine: Retained
1968,4,0.01,4.35,0.002,0.9,0,Fixed Engine: Retained
1968,5,0.198,4.902525253,0.023,1.5,0,Fixed Engine: Retained
1968,5,0,0,0,0,0,Net and Coble: Retained
1968,6,0.329,4.62006079,0.035,1.517142857,0,Fixed Engine: Retained
1968,6,0.005,4.08,0.02,2.02,0,Net and Coble: Retained
1968,7,0.278,4.454316547,0.013,1.707692308,0,Fixed Engine: Retained
1968,7,0.007,4.728571429,0.016,2.26875,0,Net and Coble: Retained
1968,8,0.054,3.981481481,0.005,2.44,0,Fixed Engine: Retained
1968,8,0.005,4.62,0.005,2.36,0,Net and Coble: Retained
1969,3,0.003,3.166666667,0,0,0,Fixed Engine: Retained
1969,4,0.013,3.661538462,0.001,0.9,0,Fixed Engine: Retained
1969,5,0.102,4.940196078,0.005,1.54,0,Fixed Engine: Retained
1969,6,0.318,4.68427673,0.022,2.618181818,0,Fixed Engine: Retained
1969,6,0.003,3.766666667,0.006,2.033333333,0,Net and Coble: Retained
1969,7,0.583,4.444082333,0.046,1.430434783,0,Fixed Engine: Retained
1969,7,0.001,4.5,0.003,2.733333333,0,Net and Coble: Retained
1969,8,0.059,4.750847458,0.007,1.428571429,0,Fixed Engine: Retained
1970,3,0.001,8.2,0,0,0,Fixed Engine: Retained
1970,4,0.016,4.36875,0,0,0,Fixed Engine: Retained
1970,5,0.079,4.994936709,0.008,1.525,0,Fixed Engine: Retained
1970,6,0.204,4.689215686,0.017,1.576470588,0,Fixed Engine: Retained
1970,6,0.003,6.8,0,0,0,Net and Coble: Retained
1970,7,0.318,4.7,0.038,1.313157895,0,Fixed Engine: Retained
1970,7,0.002,4.55,0.001,2.3,0,Net and Coble: Retained
1970,8,0.054,4.72037037,0.005,1.46,0,Fixed Engine: Retained
1970,8,0,0,0.004,2.15,0,Net and Coble: Retained
1971,4,0.036,4.825,0.001,0.9,0,Fixed Engine: Retained
1971,5,0.094,4.724468085,0.014,1.135714286,0,Fixed Engine: Retained
1971,6,0.155,4.866451613,0.027,1.311111111,0,Fixed Engine: Retained
1971,6,0.012,3.025,0.001,2.7,0,Net and Coble: Retained
1971,7,0.165,4.698181818,0.043,1.139534884,0,Fixed Engine: Retained
1971,7,0.005,4.08,0.006,2.416666667,0,Net and Coble: Retained
1971,8,0.079,4.013924051,0.008,1.525,0,Fixed Engine: Retained
1971,8,0.003,4.833333333,0.003,2.566666667,0,Net and Coble: Retained
1972,4,0.068,4.923529412,0.004,1.7,0,Fixed Engine: Retained
1972,5,0.151,5.040397351,0.017,1.335294118,0,Fixed Engine: Retained
1972,6,0.29,4.360689655,0.034,1.279411765,0,Fixed Engine: Retained
1972,7,0.463,3.731533477,0.03,1.316666667,0,Fixed Engine: Retained
1972,8,0.158,4.248734177,0.011,1.445454545,0,Fixed Engine: Retained
1973,4,0.075,5.558666667,0.003,1.966666667,0,Fixed Engine: Retained
1973,5,0.224,5.090625,0.019,1.384210526,0,Fixed Engine: Retained
1973,6,0.316,4.370886076,0.033,1.181818182,0,Fixed Engine: Retained
1973,7,0.644,4.531677019,0.014,1.521428571,0,Fixed Engine: Retained
1973,7,0.003,3.166666667,0,0,0,Net and Coble: Retained
1973,8,0.089,5.01011236,0.004,1.825,0,Fixed Engine: Retained
1973,8,0.007,2.728571429,0,0,0,Net and Coble: Retained
1974,4,0.074,5.418918919,0,0,0,Fixed Engine: Retained
1974,5,0.134,5.287313433,0.009,1.611111111,0,Fixed Engine: Retained
1974,6,0.147,4.597959184,0.039,1.28974359,0,Fixed Engine: Retained
1974,7,0.345,3.277681159,0.025,1.524,0,Fixed Engine: Retained
1974,7,0,0,0,0,0,Net and Coble: Retained
1974,8,0.039,4.943589744,0.009,1.511111111,0,Fixed Engine: Retained
1975,4,0.022,5.977272727,0,0,0,Fixed Engine: Retained
1975,5,0.193,4.991709845,0.01,1.91,0,Fixed Engine: Retained
1975,6,0.383,4.129765013,0.033,1.636363636,0,Fixed Engine: Retained
1975,6,0.003,3.633333333,0,0,0,Net and Coble: Retained
1975,7,0.623,4.36918138,0.019,1.457894737,0,Fixed Engine: Retained
1975,7,0,0,0,0,0,Net and Coble: Retained
1975,8,0.166,4.492168675,0.007,1.742857143,0,Fixed Engine: Retained
1976,4,0.025,4.572,0,0,0,Fixed Engine: Retained
1976,5,0.095,5.056842105,0.009,1.311111111,0,Fixed Engine: Retained
1976,6,0.197,3.964974619,0.017,1.464705882,0,Fixed Engine: Retained
1976,6,0.002,2.7,0,0,0,Net and Coble: Retained
1976,7,0.488,4.371311475,0.013,1.5,0,Fixed Engine: Retained
1976,7,0.002,3.2,0,0,0,Net and Coble: Retained
1976,8,0.074,4.413513514,0.004,1.925,0,Fixed Engine: Retained
1976,8,0.014,3.078571429,0.001,1.4,0,Net and Coble: Retained
1977,4,0.021,4.514285714,0,0,0,Fixed Engine: Retained
1977,5,0.111,5.095495495,0.003,1.5,0,Fixed Engine: Retained
1977,6,0.129,4.905426357,0.013,1.846153846,0,Fixed Engine: Retained
1977,6,0.012,3.25,0,0,0,Net and Coble: Retained
1977,7,0.362,4.207734807,0.032,1.346875,0,Fixed Engine: Retained
1977,7,0,0,0.022,1.154545455,0,Net and Coble: Retained
1977,8,0.088,4.556818182,0.012,1.283333333,0,Fixed Engine: Retained
1978,4,0.024,5.120833333,0,0,0,Fixed Engine: Retained
1978,5,0.094,5.814893617,0.004,1.475,0,Fixed Engine: Retained
1978,6,0.161,3.730434783,0.009,1.255555556,0,Fixed Engine: Retained
1978,6,0.009,4.533333333,0,0,0,Net and Coble: Retained
1978,7,0.18,4.462777778,0.032,1.33125,0,Fixed Engine: Retained
1978,8,0.063,4.536507937,0.019,1.073684211,0,Fixed Engine: Retained
1979,4,0.005,4.26,0,0,0,Fixed Engine: Retained
1979,5,0.059,4.713559322,0.006,0.833333333,0,Fixed Engine: Retained
1979,6,0.124,5.008064516,0.028,1.035714286,0,Fixed Engine: Retained
1979,7,0.189,4.540740741,0.023,1.32173913,0,Fixed Engine: Retained
1979,7,0,0,0.002,1.6,0,Net and Coble: Retained
1979,8,0.091,4.805494505,0.004,1.125,0,Fixed Engine: Retained
1979,8,0.009,3.077777778,0,0,0,Net and Coble: Retained
1980,4,0.037,5.37027027,0.005,1.72,0,Fixed Engine: Retained
1980,5,0.139,4.992805755,0.011,1.318181818,0,Fixed Engine: Retained
1980,6,0.126,5.461111111,0.031,1.448387097,0,Fixed Engine: Retained
1980,7,0.155,5.329032258,0.01,1.63,0,Fixed Engine: Retained
1980,8,0.006,7.25,0.002,1.6,0,Fixed Engine: Retained
1981,4,0,0,0,0,0,Fixed Engine: Retained
1981,5,0.052,5.269230769,0,0,0,Fixed Engine: Retained
1981,6,0.288,7.285763889,0.016,1.19375,0,Fixed Engine: Retained
1981,7,0.21,3.90952381,0.015,1.333333333,0,Fixed Engine: Retained
1981,8,0.016,4.7625,0.003,0.766666667,0,Fixed Engine: Retained
1982,5,0.045,5.262222222,0.009,1.055555556,0,Fixed Engine: Retained
1982,6,0.151,5.118543046,0.027,0.807407407,0,Fixed Engine: Retained
1982,7,0.281,4.132384342,0.019,1.073684211,0,Fixed Engine: Retained
1982,8,0.029,4.989655172,0,0,0,Fixed Engine: Retained
1983,5,0.023,4.517391304,0.002,0.9,0,Fixed Engine: Retained
1983,6,0.105,4.592380952,0.018,1.233333333,0,Fixed Engine: Retained
1983,7,0.345,4.208405797,0.021,1.276190476,0,Fixed Engine: Retained
1983,8,0.074,4.22972973,0.001,0.9,0,Fixed Engine: Retained
1984,4,0.001,4.5,0,0,0,Fixed Engine: Retained
1984,5,0.033,7.393939394,0.002,1.6,0,Fixed Engine: Retained
1984,6,0.104,5.024038462,0.016,1.1625,0,Fixed Engine: Retained
1984,7,0.123,4.439837398,0.016,1.5,0,Fixed Engine: Retained
1984,8,0.037,4.240540541,0.002,1.8,0,Fixed Engine: Retained
1985,5,0.08,4.7625,0,0,0,Fixed Engine: Retained
1985,6,0.134,4.894776119,0.011,1.318181818,0,Fixed Engine: Retained
1985,7,0.244,4.223770492,0.006,1.516666667,0,Fixed Engine: Retained
1985,8,0.098,4.267346939,0,0,0,Fixed Engine: Retained
1986,5,0.091,5.861538462,0.006,0.9,0,Fixed Engine: Retained
1986,6,0.1,5.135,0.017,1.335294118,0,Fixed Engine: Retained
1986,7,0.172,4.675581395,0.017,1.735294118,0,Fixed Engine: Retained
1986,7,0.008,3.2375,0.007,1.228571429,0,Net and Coble: Retained
1986,8,0.08,4.33125,0.017,0.988235294,0,Fixed Engine: Retained
1986,8,0.005,3.54,0.009,1.511111111,0,Net and Coble: Retained
1987,4,0.005,5.98,0,0,0,Fixed Engine: Retained
1987,5,0.046,5.206521739,0.004,1.025,0,Fixed Engine: Retained
1987,6,0.161,4.296273292,0.035,1.011428571,0,Fixed Engine: Retained
1987,6,0,0,0.015,0.633333333,0,Net and Coble: Retained
1987,7,0.293,4.415017065,0.017,1.123529412,0,Fixed Engine: Retained
1987,7,0,0,0.021,0.928571429,0,Net and Coble: Retained
1987,8,0.051,3.096078431,0,0,0,Fixed Engine: Retained
1987,8,0,0,0.008,0.8,0,Net and Coble: Retained
1988,4,0.007,4.928571429,0,0,0,Fixed Engine: Retained
1988,5,0.041,5.012195122,0.003,1.2,0,Fixed Engine: Retained
1988,6,0.08,4.87625,0.007,1.357142857,0,Fixed Engine: Retained
1988,7,0.066,4.357575758,0.003,1.5,0,Fixed Engine: Retained
1988,7,0,0,0.015,0.813333333,0,Net and Coble: Retained
1988,8,0.016,4.70625,0,0,0,Fixed Engine: Retained
1988,8,0,0,0.012,0.608333333,0,Net and Coble: Retained
1989,4,0.004,5.55,0,0,0,Fixed Engine: Retained
1989,5,0.057,4.535087719,0.004,1.125,0,Fixed Engine: Retained
1989,6,0.078,4.721794872,0.005,1.28,0,Fixed Engine: Retained
1989,7,0.094,4.555319149,0.003,1.5,0,Fixed Engine: Retained
1989,8,0.016,4.61875,0,0,0,Fixed Engine: Retained
1989,8,0.004,3.625,0,0,0,Net and Coble: Retained
1990,5,0.085,4.909411765,0,0,0,Fixed Engine: Retained
1990,6,0.078,4.646153846,0,0,0,Fixed Engine: Retained
1990,7,0.138,4.305797101,0,0,0,Fixed Engine: Retained
1990,8,0.024,5.404166667,0,0,0,Fixed Engine: Retained
1990,8,0.002,4.1,0.002,1.15,0,Net and Coble: Retained
1991,5,0.043,4.346511628,0,0,0,Fixed Engine: Retained
1991,6,0.096,4.408333333,0,0,0,Fixed Engine: Retained
1991,7,0.154,4.3,0.003,0.9,0,Fixed Engine: Retained
1991,8,0.022,4.740909091,0,0,0,Fixed Engine: Retained
1992,5,0.029,5.003448276,0,0,0,Fixed Engine: Retained
1992,6,0.129,4.468992248,0,0,0,Fixed Engine: Retained
1992,7,0.182,4.353846154,0,0,0,Fixed Engine: Retained
1992,7,0.001,4.1,0.005,0.82,0,Net and Coble: Retained
1992,8,0.051,4.07254902,0,0,0,Fixed Engine: Retained
1992,8,0.003,3.633333333,0.006,1.066666667,0,Net and Coble: Retained
1993,5,0.033,4.796969697,0.001,1.8,0,Fixed Engine: Retained
1993,6,0.056,3.717857143,0,0,0,Fixed Engine: Retained
1993,7,0.087,3.63908046,0,0,0,Fixed Engine: Retained
1993,7,0,0,0.002,1.35,0,Net and Coble: Retained
1993,8,0.056,3.733928571,0.001,0.9,0,Fixed Engine: Retained
1994,5,0.071,4.645070423,0,0,0.003,Fixed Engine: Retained
1994,6,0.076,6.111842105,0.002,3.85,0.008,Fixed Engine: Retained
1994,7,0.078,5.024358974,0.001,0.5,0.013,Fixed Engine: Retained
1994,7,0.001,5.4,0.001,1.4,0,Net and Coble: Retained
1994,8,0.034,5.497058824,0,0,0.003,Fixed Engine: Retained
1994,8,0,0,0.003,1.2,0,Net and Coble: Retained
1995,4,0.005,5.26,0.001,0.9,0,Fixed Engine: Retained
1995,5,0.034,5.308823529,0,0,0.003,Fixed Engine: Retained
1995,6,0.046,5,0,0,0.015,Fixed Engine: Retained
1995,7,0.055,3.710909091,0.001,1.4,0.012,Fixed Engine: Retained
1995,7,0.002,3.85,0.004,1.35,0,Net and Coble: Retained
1995,8,0.035,3.434285714,0,0,0.004,Fixed Engine: Retained
1995,8,0.002,3.65,0.002,1.6,0,Net and Coble: Retained
1996,4,0.002,3.35,0,0,0,Fixed Engine: Retained
1996,5,0.05,5.108,0,0,0.002,Fixed Engine: Retained
1996,6,0.046,5.502173913,0,0,0,Fixed Engine: Retained
1996,7,0.024,4.725,0,0,0,Fixed Engine: Retained
1996,7,0.001,5.4,0.001,1.4,0,Net and Coble: Retained
1996,8,0.024,4.704166667,0,0,0,Fixed Engine: Retained
1997,5,0.016,6.125,0,0,0,Fixed Engine: Retained
1997,6,0.025,6.16,0,0,0,Fixed Engine: Retained
1997,7,0.014,4.214285714,0,0,0,Fixed Engine: Retained
1997,7,0.003,5,0.002,1.25,0,Net and Coble: Retained
1997,8,0.001,4,0,0,0,Net and Coble: Retained
1998,5,0.011,5.363636364,0,0,0,Fixed Engine: Retained
1998,6,0.016,5.75,0,0,0,Fixed Engine: Retained
1998,7,0.009,4,0,0,0,Fixed Engine: Retained
1998,7,0,0,0,0,0,Net and Coble: Retained
1999,7,0,0,0.002,1,0,Net and Coble: Retained
2000,7,0.001,6,0.004,1.125,0,Net and Coble: Retained
2000,8,0.001,5,0.001,2,0,Net and Coble: Retained
2002,7,0,0,0,0,0,Net and Coble: Retained
1953,6,0,0,0.042,0.873809524,0,Net and Coble: Retained
1953,7,0,0,0.031,0.55483871,0,Net and Coble: Retained
1953,8,0,0,0.016,0.7625,0,Net and Coble: Retained
1954,6,0.002,4.1,0.023,0.965217391,0,Net and Coble: Retained
1954,7,0.003,3.633333333,0.052,1.169230769,0,Net and Coble: Retained
1955,5,0.002,4.55,0.049,0.989795918,0,Net and Coble: Retained
1955,6,0.001,4.1,0.109,0.844954128,0,Net and Coble: Retained
1955,7,0.002,4.1,0.137,0.552554745,0,Net and Coble: Retained
1956,5,0.004,4.3,0,0,0,Net and Coble: Retained
1956,6,0.003,5,0.083,0.879518072,0,Net and Coble: Retained
1957,6,0.004,3.85,0.062,1.361290323,0,Net and Coble: Retained
1957,7,0.006,3.183333333,0.017,0.905882353,0,Net and Coble: Retained
1952,4,0.01,4.85,0,0,0,Fixed Engine: Retained
1952,5,0.047,4.623404255,0.001,1.8,0,Fixed Engine: Retained
1952,6,0.033,4.521212121,0.003,1.066666667,0,Fixed Engine: Retained
1952,7,0.098,2.730612245,0,0,0,Fixed Engine: Retained
1952,8,0.002,2.7,0,0,0,Fixed Engine: Retained
1953,5,0.008,5.7875,0,0,0,Fixed Engine: Retained
1953,6,0.011,4.454545455,0,0,0,Fixed Engine: Retained
1953,7,0.121,3.385123967,0.001,0.9,0,Fixed Engine: Retained
1954,5,0.004,4.075,0,0,0,Fixed Engine: Retained
1954,6,0.005,4.72,0,0,0,Fixed Engine: Retained
1954,7,0.023,3.726086957,0.002,1.15,0,Fixed Engine: Retained
1954,8,0.003,5.133333333,0,0,0,Fixed Engine: Retained
1955,5,0.002,1.8,0,0,0,Fixed Engine: Retained
1955,6,0.014,5.8,0.001,2.7,0,Fixed Engine: Retained
1955,6,0,0,0.02,0.43,0,Net and Coble: Retained
1955,7,0.025,5.26,0.003,1.366666667,0,Fixed Engine: Retained
1955,8,0.004,5.775,0.001,4.1,0,Fixed Engine: Retained
1956,6,0.003,5,0,0,0,Fixed Engine: Retained
1956,7,0.01,5.99,0,0,0,Fixed Engine: Retained
1956,8,0.004,4.2,0.001,1.4,0,Fixed Engine: Retained
1957,7,0,0,0,0,0,Fixed Engine: Retained
1957,8,0.006,4.316666667,0.001,1.4,0,Fixed Engine: Retained
1957,9,0,0,0,0,0,Fixed Engine: Retained
1968,7,0,0,0.033,0.948484848,0,Fixed Engine: Retained
1968,8,0,0,0.006,0.75,0,Fixed Engine: Retained
1969,6,0,0,0.011,0.990909091,0,Fixed Engine: Retained
1970,6,0,0,0.004,0.8,0,Fixed Engine: Retained
1971,4,0.008,4.825,0,0,0,Fixed Engine: Retained
1971,5,0.025,4.716,0.004,1.475,0,Fixed Engine: Retained
1971,6,0.036,3.680555556,0.01,1.23,0,Fixed Engine: Retained
1971,7,0.049,3.897959184,0.005,1.08,0,Fixed Engine: Retained
1971,8,0.024,3.891666667,0.007,0.585714286,0,Fixed Engine: Retained
1972,4,0.008,4.825,0,0,0,Fixed Engine: Retained
1972,5,0.025,4.716,0.004,1.475,0,Fixed Engine: Retained
1972,6,0.036,3.677777778,0.007,1.485714286,0,Fixed Engine: Retained
1972,7,0.049,3.897959184,0.005,1.08,0,Fixed Engine: Retained
1972,8,0.024,3.891666667,0.002,0.9,0,Fixed Engine: Retained
1972,8,0,0,0.005,0.36,0,Net and Coble: Retained
1973,4,0.005,4.9,0,0,0,Fixed Engine: Retained
1973,5,0.068,4.622058824,0.002,1.15,0,Fixed Engine: Retained
1973,6,0.154,4.338311688,0.005,1.54,0,Fixed Engine: Retained
1973,6,0,0,0.003,0.766666667,0,Net and Coble: Retained
1973,7,0.087,4.155172414,0.003,1.066666667,0,Fixed Engine: Retained
1973,7,0,0,0,0,0,Net and Coble: Retained
1973,8,0.022,4.268181818,0,0,0,Fixed Engine: Retained
1973,8,0,0,0.005,0.28,0,Net and Coble: Retained
1974,4,0.002,4.75,0,0,0,Fixed Engine: Retained
1974,5,0.01,5.53,0.001,0.9,0,Fixed Engine: Retained
1974,6,0.036,4.144444444,0.007,0.842857143,0,Fixed Engine: Retained
1974,7,0.054,4.183333333,0.002,1.15,0,Fixed Engine: Retained
1974,8,0.027,4.803703704,0.003,0.766666667,0,Fixed Engine: Retained
1975,5,0.04,4.41,0.006,0.833333333,0,Fixed Engine: Retained
1975,6,0.13,4.319230769,0.011,0.945454545,0,Fixed Engine: Retained
1975,7,0.161,4.37515528,0.014,1.007142857,0,Fixed Engine: Retained
1975,8,0.066,4.439393939,0.004,0.8,0,Fixed Engine: Retained
1976,5,0.018,6.172222222,0.002,0.9,0,Fixed Engine: Retained
1976,6,0.014,5.8,0.003,1.066666667,0,Fixed Engine: Retained
1976,7,0.036,4.222222222,0.003,1.066666667,0,Fixed Engine: Retained
